Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.1,,
Horizontal Delay,0,,
Sample Interval,0.0001,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,1,5
Vertical Position,1.98,0,-2.04
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
2.999e-01,0.1195,1.99453,1.57969
3.000e-01,0.127266,2.08953,1.58594
3.001e-01,0.124937,1.99687,1.5875
3.002e-01,0.115656,1.96094,1.59297
3.003e-01,0.111625,1.93734,1.58828
3.004e-01,0.119406,2.09031,1.59297
3.005e-01,0.117156,2.00234,1.59141
3.006e-01,0.113187,2.00797,1.59297
3.007e-01,0.121047,2.10547,1.59297
3.008e-01,0.120594,2.01078,1.6
3.009e-01,0.118406,1.94484,1.59297
3.010e-01,0.114469,1.98016,1.59297
3.011e-01,0.122391,2.08859,1.59141
3.012e-01,0.122141,2.02391,1.59063
3.013e-01,0.120094,1.91609,1.59609
3.014e-01,0.116406,1.95703,1.59375
3.015e-01,0.124109,2.01422,1.59297
3.016e-01,0.122219,1.95953,1.59688
3.017e-01,0.118437,2.02047,1.59141
3.018e-01,0.126391,2.08312,1.59766
3.019e-01,0.124375,1.99578,1.59688
3.020e-01,0.118344,2.00703,1.59453
3.021e-01,0.116766,1.97172,1.60156
3.022e-01,0.114047,2.11063,1.59609
3.023e-01,0.121594,2.09672,1.60625
3.024e-01,0.121047,1.98313,1.61172
3.025e-01,0.119359,1.97109,1.60078
3.026e-01,0.116797,2.07688,1.59141
3.027e-01,0.124453,2.06344,1.59922
3.028e-01,0.122312,2.00062,1.59219
3.029e-01,0.117375,2.12438,1.58828
3.030e-01,0.117297,2.06391,1.59375
3.031e-01,0.117328,1.97313,1.59297
3.032e-01,0.119406,1.96266,1.59297
3.033e-01,0.124703,2.10328,1.59141
3.034e-01,0.116812,2.0075,1.58828
3.035e-01,0.119109,1.97203,1.5875
3.036e-01,0.124812,2.05328,1.59531
3.037e-01,0.117016,1.97641,1.59453
3.038e-01,0.11925,1.98625,1.59219
3.039e-01,0.124906,2.10609,1.58828
3.040e-01,0.117547,2.04359,1.59453
3.041e-01,0.119844,1.98391,1.59531
3.042e-01,0.125469,2.09656,1.58906
3.043e-01,0.118063,2.02531,1.58672
3.044e-01,0.120516,1.98609,1.58672
3.045e-01,0.126375,2.08172,1.59063
3.046e-01,0.119063,2.02547,1.59844
3.047e-01,0.116828,1.94406,1.59609
3.048e-01,0.112719,1.95016,1.60156
3.049e-01,0.120516,2.0325,1.59141
3.050e-01,0.118375,1.94297,1.60234
3.051e-01,0.1145,1.96734,1.60078
3.052e-01,0.122359,2.03453,1.59609
3.053e-01,0.120125,1.94828,1.59688
3.054e-01,0.116516,1.99266,1.6
3.055e-01,0.124344,2.06031,1.60156
3.056e-01,0.122328,1.96609,1.60313
3.057e-01,0.118359,2.02687,1.60859
3.058e-01,0.126437,2.07469,1.59766
3.059e-01,0.124156,1.99094,1.59609
3.060e-01,0.118156,2.02531,1.60547
3.061e-01,0.116547,1.99047,1.60625
3.062e-01,0.113531,2.09734,1.60938
3.063e-01,0.121297,2.07469,1.59688
3.064e-01,0.119641,1.99828,1.59922
3.065e-01,0.114375,2.08484,1.59531
3.066e-01,0.116516,1.99391,1.59141
3.067e-01,0.124109,1.95703,1.60078
3.068e-01,0.122219,1.89906,1.60938
3.069e-01,0.117312,2.01641,1.60938
3.070e-01,0.117063,1.96172,1.60625
3.071e-01,0.119391,1.95609,1.61406
3.072e-01,0.124656,2.11313,1.6125
3.073e-01,0.11675,2.04156,1.60469
3.074e-01,0.116312,1.94437,1.60156
3.075e-01,0.118359,1.93188,1.61016
3.076e-01,0.124141,2.07141,1.61094
3.077e-01,0.116359,1.99156,1.61172
3.078e-01,0.118859,1.98141,1.61016
3.079e-01,0.126672,2.11813,1.61172
3.080e-01,0.123953,2.04469,1.61172
3.081e-01,0.116359,1.97984,1.62109
3.082e-01,0.118563,1.97016,1.61328
3.083e-01,0.124422,2.09672,1.61328
3.084e-01,0.117016,2.02797,1.60859
3.085e-01,0.119484,2.01656,1.60625
3.086e-01,0.127203,2.13594,1.61172
3.087e-01,0.124688,2.05578,1.60625
3.088e-01,0.115781,2.00047,1.61172
3.089e-01,0.111312,2.05484,1.60547
3.090e-01,0.119156,2.14375,1.61172
3.091e-01,0.118859,2.05297,1.61484
3.092e-01,0.116844,2.00438,1.60313
3.093e-01,0.112828,2.04266,1.60469
3.094e-01,0.120578,2.12922,1.60859
3.095e-01,0.120188,2.04719,1.61172
3.096e-01,0.118094,1.99813,1.60234
3.097e-01,0.114266,2.05437,1.6125
3.098e-01,0.122016,2.12625,1.60625
3.099e-01,0.121906,2.04281,1.60547
3.100e-01,0.119922,2.00281,1.61094
3.101e-01,0.116281,2.0775,1.60938
3.102e-01,0.124,2.13016,1.60469
3.103e-01,0.12375,2.0475,1.60547
3.104e-01,0.121781,2.02469,1.60313
3.105e-01,0.115797,2.10688,1.59688
3.106e-01,0.118266,2.05563,1.60078
3.107e-01,0.126016,2.06438,1.60469
3.108e-01,0.124,2.005,1.59219
3.109e-01,0.118297,2.07969,1.60313
3.110e-01,0.117703,2.09031,1.60156
3.111e-01,0.120063,2.02188,1.60313
3.112e-01,0.127859,2.04078,1.60234
3.113e-01,0.126156,1.96953,1.60469
3.114e-01,0.120391,2.07016,1.59688
3.115e-01,0.120203,2.04078,1.59688
3.116e-01,0.119703,1.98125,1.59375
3.117e-01,0.118109,1.93688,1.60391
3.118e-01,0.115437,2.04469,1.60156
3.119e-01,0.123016,2.05609,1.59766
3.120e-01,0.122844,1.95906,1.60391
3.121e-01,0.120844,1.95281,1.59688
3.122e-01,0.115734,2.08453,1.59688
3.123e-01,0.115906,2.03297,1.59688
3.124e-01,0.115625,1.96234,1.60234
3.125e-01,0.117812,1.9625,1.59297
3.126e-01,0.123156,2.12469,1.59844
3.127e-01,0.115266,2.03594,1.59766
3.128e-01,0.117547,2.00563,1.59141
3.129e-01,0.125703,2.15844,1.59844
3.130e-01,0.122719,2.07594,1.59375
3.131e-01,0.114906,1.96469,1.6
3.132e-01,0.117422,1.95609,1.59844
3.133e-01,0.123063,2.09375,1.60078
3.134e-01,0.115687,2.00953,1.59844
3.135e-01,0.117891,1.99219,1.58906
3.136e-01,0.125844,2.12422,1.59141
3.137e-01,0.123328,2.03594,1.60313
3.138e-01,0.118359,2.02328,1.59609
3.139e-01,0.126391,2.16922,1.60078
3.140e-01,0.125953,2.07688,1.60469
3.141e-01,0.123672,2.01063,1.60234
3.142e-01,0.116375,1.985,1.59766
3.143e-01,0.119047,1.94031,1.59766
3.144e-01,0.124844,2.05406,1.59453
3.145e-01,0.117719,2.00594,1.59844
3.146e-01,0.120297,1.99953,1.60469
3.147e-01,0.12825,2.0825,1.60391
3.148e-01,0.125906,2.00594,1.60938
3.149e-01,0.118984,1.98906,1.60156
3.150e-01,0.117063,1.9475,1.60781
3.151e-01,0.113016,2.01078,1.61172
3.152e-01,0.121078,2.07156,1.61016
3.153e-01,0.118844,2.00219,1.61406
3.154e-01,0.115281,2.08078,1.59844
3.155e-01,0.123391,2.1225,1.60547
3.156e-01,0.123016,2.00875,1.60781
3.157e-01,0.120609,1.98969,1.60625
3.158e-01,0.114563,2.04859,1.61094
3.159e-01,0.117297,2.01891,1.60156
3.160e-01,0.124828,2.00797,1.60078
3.161e-01,0.122984,1.95141,1.60156
3.162e-01,0.117219,2.01562,1.6
3.163e-01,0.119437,1.96266,1.59375
3.164e-01,0.127328,1.98172,1.6
3.165e-01,0.125297,1.93625,1.60078
3.166e-01,0.119625,2.02141,1.60859
3.167e-01,0.119625,1.98859,1.60078
3.168e-01,0.118047,1.96797,1.6
3.169e-01,0.115031,2.09313,1.59922
3.170e-01,0.122844,2.07328,1.60313
3.171e-01,0.122266,1.95875,1.61094
3.172e-01,0.120641,1.95672,1.60391
3.173e-01,0.115828,2.09984,1.6
3.174e-01,0.115719,2.07063,1.59453
3.175e-01,0.1155,1.95625,1.60547
3.176e-01,0.117531,1.96953,1.6
3.177e-01,0.122953,2.14703,1.59609
3.178e-01,0.115016,2.03766,1.60938
3.179e-01,0.115234,1.97156,1.60234
3.180e-01,0.117422,1.97672,1.6
3.181e-01,0.125125,2.15609,1.60859
3.182e-01,0.123,2.07984,1.60469
3.183e-01,0.115109,1.98438,1.59375
3.184e-01,0.117375,1.99859,1.6
3.185e-01,0.125281,2.17031,1.59688
3.186e-01,0.125016,2.09781,1.59297
3.187e-01,0.122672,2.02047,1.59297
3.188e-01,0.117641,2.01641,1.59531
3.189e-01,0.125672,2.18578,1.59766
3.190e-01,0.125344,2.10891,1.59375
3.191e-01,0.122828,2.04016,1.59375
3.192e-01,0.11775,2.03859,1.59688
3.193e-01,0.125906,2.19422,1.59922
3.194e-01,0.125797,2.09594,1.60234
3.195e-01,0.123453,2.0625,1.60156
3.196e-01,0.116281,2.01609,1.59844
3.197e-01,0.118422,2.02953,1.59766
3.198e-01,0.126547,2.13922,1.60078
3.199e-01,0.124281,2.05172,1.60234
3.200e-01,0.117031,2.0575,1.59922
3.201e-01,0.116812,2.00188,1.59375
3.202e-01,0.119359,1.99531,1.59609
3.203e-01,0.127391,2.11344,1.59844
3.204e-01,0.125328,2.05344,1.59453
3.205e-01,0.118359,2.03516,1.6
3.206e-01,0.118141,1.98641,1.6
3.207e-01,0.116016,1.90688,1.59922
3.208e-01,0.111922,2.02453,1.59688
3.209e-01,0.119984,2.11344,1.60313
3.210e-01,0.119781,2.01719,1.60234
3.211e-01,0.117766,1.97281,1.59844
3.212e-01,0.113547,2.06578,1.59844
3.213e-01,0.121703,2.12438,1.59609
3.214e-01,0.121406,2.02156,1.59766
3.215e-01,0.119578,2.01375,1.60469
3.216e-01,0.113328,2.06781,1.59844
3.217e-01,0.115703,2.03578,1.6125
3.218e-01,0.123672,2.11313,1.60234
3.219e-01,0.123391,2.00156,1.60781
3.220e-01,0.121234,1.98625,1.59922
3.221e-01,0.115266,2.06234,1.60313
3.222e-01,0.117797,2.05672,1.60234
3.223e-01,0.125688,2.06438,1.59688
3.224e-01,0.123781,2.02328,1.59453
3.225e-01,0.117797,2.12,1.59531
3.226e-01,0.117703,2.08016,1.60234
3.227e-01,0.120125,1.99734,1.59375
3.228e-01,0.127953,2.02656,1.59844
3.229e-01,0.126141,1.99531,1.59922
3.230e-01,0.120469,2.11766,1.59844
3.231e-01,0.120188,2.08312,1.59531
3.232e-01,0.120016,2.00891,1.58359
3.233e-01,0.119797,1.95766,1.58438
3.234e-01,0.117937,1.93219,1.5875
3.235e-01,0.115594,2.08047,1.58516
3.236e-01,0.123188,2.07547,1.6
3.237e-01,0.122875,1.96422,1.58672
3.238e-01,0.121141,1.96609,1.59297
3.239e-01,0.116219,2.11469,1.59375
3.240e-01,0.115953,2.07891,1.59375
3.241e-01,0.115906,1.99906,1.58438
3.242e-01,0.117953,2.01,1.59141
3.243e-01,0.123688,2.17891,1.58594
3.244e-01,0.115594,2.05672,1.58438
3.245e-01,0.115703,1.98719,1.58281
3.246e-01,0.117922,1.97359,1.58672
3.247e-01,0.125734,2.14562,1.58906
3.248e-01,0.123344,2.08047,1.59063
3.249e-01,0.115609,1.96969,1.58281
3.250e-01,0.118016,1.96469,1.58906
3.251e-01,0.125688,2.1075,1.59375
3.252e-01,0.123172,2.02594,1.58281
3.253e-01,0.118359,2.00641,1.58438
3.254e-01,0.12625,2.16609,1.58438
3.255e-01,0.123922,2.07781,1.58906
3.256e-01,0.116391,1.99719,1.57969
3.257e-01,0.118547,1.99547,1.57656
3.258e-01,0.126656,2.11359,1.58203
3.259e-01,0.124297,2.0375,1.58203
3.260e-01,0.119531,2.04156,1.59219
3.261e-01,0.127594,2.17531,1.58359
3.262e-01,0.127703,2.09437,1.57969
3.263e-01,0.125094,2.04062,1.58516
3.264e-01,0.118031,2.04016,1.58828
3.265e-01,0.120219,2.01672,1.58516
3.266e-01,0.128469,2.07437,1.58203
3.267e-01,0.126078,2.00422,1.58125
3.268e-01,0.117312,2.01016,1.58672
3.269e-01,0.113484,2.10312,1.59453
3.270e-01,0.121141,2.16828,1.57812
3.271e-01,0.121281,2.08453,1.57969
3.272e-01,0.120828,2.05594,1.58203
3.273e-01,0.118719,1.95906,1.58906
3.274e-01,0.114812,2.03578,1.57734
3.275e-01,0.122953,2.08312,1.58516
3.276e-01,0.122641,1.99297,1.58203
3.277e-01,0.120641,1.96219,1.58516
3.278e-01,0.117047,2.06594,1.58125
3.279e-01,0.125188,2.11687,1.58594
3.280e-01,0.124766,1.99578,1.58438
3.281e-01,0.122641,1.96875,1.58281
3.282e-01,0.116891,2.04516,1.57734
3.283e-01,0.116719,2.03203,1.57969
3.284e-01,0.119094,1.94859,1.59141
3.285e-01,0.125172,1.96875,1.59063
3.286e-01,0.119547,2.045,1.58828
3.287e-01,0.119391,1.97969,1.58594
3.288e-01,0.117547,1.88469,1.59297
3.289e-01,0.114937,2.10531,1.59531
3.290e-01,0.122359,2.09641,1.59219
3.291e-01,0.122156,1.98047,1.59141
3.292e-01,0.120563,1.96484,1.59531
3.293e-01,0.115516,2.08609,1.58438
3.294e-01,0.115047,2.03859,1.58672
3.295e-01,0.115016,1.95281,1.58438
3.296e-01,0.117375,1.97313,1.58125
3.297e-01,0.122688,2.14,1.58516
3.298e-01,0.1145,2.05844,1.58672
3.299e-01,0.114469,1.97594,1.58594
3.300e-01,0.116906,1.97297,1.58438
3.301e-01,0.124891,2.14531,1.5875
3.302e-01,0.122078,2.06937,1.58594
3.303e-01,0.114406,1.97938,1.59375
3.304e-01,0.116656,1.98656,1.59063
3.305e-01,0.124359,2.13484,1.58594
3.306e-01,0.121922,2.06391,1.58672
3.307e-01,0.114375,2.00328,1.58594
3.308e-01,0.114266,1.97391,1.58125
3.309e-01,0.116469,1.94406,1.58906
3.310e-01,0.124469,2.06578,1.59375
3.311e-01,0.122188,1.95437,1.58516
3.312e-01,0.117328,1.99594,1.5875
3.313e-01,0.125047,2.08766,1.59531
3.314e-01,0.124688,2.10109,1.59453
3.315e-01,0.122219,2.04922,1.5875
3.316e-01,0.117484,2.02781,1.58281
3.317e-01,0.125469,2.16625,1.58594
3.318e-01,0.125188,2.09859,1.59141
3.319e-01,0.122953,2.04844,1.58672
3.320e-01,0.115703,2.01859,1.58672
3.321e-01,0.117812,1.99328,1.59141
3.322e-01,0.126109,2.07891,1.58906
3.323e-01,0.123688,2.03047,1.59375
3.324e-01,0.117,2.02797,1.59531
3.325e-01,0.119531,2.03203,1.58828
3.326e-01,0.127312,2.12562,1.58828
3.327e-01,0.125078,2.05922,1.59766
3.328e-01,0.118094,2.06859,1.59453
3.329e-01,0.117969,2.02406,1.60078
3.330e-01,0.115937,1.97469,1.5875
3.331e-01,0.112203,2.05406,1.59141
3.332e-01,0.120109,2.1175,1.59063
3.333e-01,0.119844,2.02422,1.58672
3.334e-01,0.117766,1.99141,1.57969
3.335e-01,0.114203,2.08766,1.58047
3.336e-01,0.122063,2.13469,1.59531
3.337e-01,0.121828,2.04625,1.59688
3.338e-01,0.119812,2.01578,1.59453
3.339e-01,0.114172,2.09156,1.58828
3.340e-01,0.116344,2.08016,1.58047
3.341e-01,0.124094,2.07828,1.57969
3.342e-01,0.121984,2.02438,1.58594
3.343e-01,0.116328,2.11031,1.58594
3.344e-01,0.116219,2.0925,1.58672
3.345e-01,0.118234,2.03344,1.59297
3.346e-01,0.125906,2.03125,1.5875
3.347e-01,0.124219,1.99313,1.59063
3.348e-01,0.118578,2.0975,1.58359
3.349e-01,0.118266,2.06594,1.58359
3.350e-01,0.118094,1.98609,1.59063
3.351e-01,0.116328,1.96828,1.59063
3.352e-01,0.114109,2.09328,1.57891
3.353e-01,0.121484,2.08422,1.58594
3.354e-01,0.12125,1.97,1.58281
3.355e-01,0.119578,1.96484,1.57891
3.356e-01,0.114656,2.10375,1.58203
3.357e-01,0.114547,2.07,1.57656
3.358e-01,0.114469,1.99359,1.57656
3.359e-01,0.116703,1.99531,1.57969
3.360e-01,0.124469,2.13453,1.58438
3.361e-01,0.121672,2.04234,1.58594
3.362e-01,0.116437,2.00641,1.59219
3.363e-01,0.124047,2.15047,1.58203
3.364e-01,0.121266,2.03156,1.58203
3.365e-01,0.116375,2.04047,1.57891
3.366e-01,0.124359,2.18719,1.59297
3.367e-01,0.124063,2.09516,1.59297
3.368e-01,0.121594,2.02609,1.58438
3.369e-01,0.116406,2.04953,1.5875
3.370e-01,0.124437,2.17687,1.58516
3.371e-01,0.121922,2.05234,1.58281
3.372e-01,0.117375,2.04641,1.58047
3.373e-01,0.125234,2.17703,1.58594
3.374e-01,0.124672,2.10375,1.58047
3.375e-01,0.12225,2.00219,1.58516
3.376e-01,0.117844,2.00703,1.58203
3.377e-01,0.125563,2.12766,1.58281
3.378e-01,0.123266,2.03875,1.58672
3.379e-01,0.118828,2.05187,1.59219
3.380e-01,0.126594,2.15609,1.58359
3.381e-01,0.126312,2.05625,1.58359
3.382e-01,0.124063,1.99656,1.58672
3.383e-01,0.119875,2.02672,1.58906
3.384e-01,0.127859,2.13578,1.58516
3.385e-01,0.125766,2.02844,1.58828
3.386e-01,0.119047,2.02234,1.58906
3.387e-01,0.117188,1.98781,1.58828
3.388e-01,0.113687,2.05531,1.58828
3.389e-01,0.121578,2.07203,1.58828
3.390e-01,0.119406,1.99531,1.5875
3.391e-01,0.11575,2.06531,1.59063
3.392e-01,0.123531,2.08703,1.59219
3.393e-01,0.121641,2.01469,1.58281
3.394e-01,0.115875,2.07375,1.58906
3.395e-01,0.118234,2.02391,1.59688
3.396e-01,0.125859,1.98891,1.59297
3.397e-01,0.123984,1.93969,1.5875
3.398e-01,0.118406,2.01859,1.59141
3.399e-01,0.118141,1.95906,1.59375
3.400e-01,0.116297,1.92813,1.59609
3.401e-01,0.114016,2.02391,1.58281
3.402e-01,0.121188,2.00594,1.59453
3.403e-01,0.119453,1.93703,1.59609
3.404e-01,0.115016,2.05469,1.58828
3.405e-01,0.114594,1.98766,1.59297
3.406e-01,0.116828,1.95969,1.58594
3.407e-01,0.124594,2.13484,1.59219
3.408e-01,0.121797,2.06016,1.58906
3.409e-01,0.116453,2.01922,1.57656
3.410e-01,0.124563,2.15594,1.58281
3.411e-01,0.122188,2.07344,1.58516
3.412e-01,0.114359,1.99172,1.59219
3.413e-01,0.116594,1.97516,1.59141
3.414e-01,0.124422,2.10781,1.58047
3.415e-01,0.121859,2.02156,1.58203
3.416e-01,0.116812,2.02172,1.575
3.417e-01,0.124891,2.14328,1.57891
3.418e-01,0.122359,2.06266,1.58203
3.419e-01,0.115125,2.01313,1.57734
3.420e-01,0.117563,2.01203,1.57891
3.421e-01,0.125578,2.09969,1.58125
3.422e-01,0.122922,2.02547,1.575
3.423e-01,0.118469,2.04234,1.58281
3.424e-01,0.126688,2.15469,1.58203
3.425e-01,0.126188,2.07375,1.57656
3.426e-01,0.123812,1.99031,1.57969
3.427e-01,0.119312,2.02641,1.57734
3.428e-01,0.127328,2.15203,1.58281
3.429e-01,0.127188,2.11953,1.57734
3.430e-01,0.124766,1.96781,1.57734
3.431e-01,0.120437,2.01703,1.58281
3.432e-01,0.128625,2.09594,1.59141
3.433e-01,0.125922,1.99266,1.57969
3.434e-01,0.119734,2.03734,1.59219
3.435e-01,0.117547,1.98578,1.58594
3.436e-01,0.113906,2.015,1.58672
3.437e-01,0.121891,2.105,1.57031
3.438e-01,0.121484,2.01938,1.57812
3.439e-01,0.119578,1.97969,1.58281
3.440e-01,0.114078,2.08953,1.57812
3.441e-01,0.115875,1.98063,1.57656
3.442e-01,0.122109,2.02312,1.57969
3.443e-01,0.116484,2.07391,1.58906
3.444e-01,0.118734,2.04719,1.58516
3.445e-01,0.126469,2.03437,1.57734
3.446e-01,0.124391,1.98,1.57891
3.447e-01,0.118891,2.05953,1.57812
3.448e-01,0.118703,1.98859,1.575
3.449e-01,0.117016,1.98422,1.57656
3.450e-01,0.114469,2.09859,1.58047
3.451e-01,0.121688,2.05094,1.57734
3.452e-01,0.120125,2.00281,1.58047
3.453e-01,0.115344,2.12844,1.57578
3.454e-01,0.115047,2.07187,1.575
3.455e-01,0.114563,1.98359,1.58203
3.456e-01,0.117078,1.96906,1.57422
3.457e-01,0.122437,2.09594,1.58281
3.458e-01,0.117203,2.02672,1.58203
3.459e-01,0.125094,2.19391,1.58281
3.460e-01,0.12475,2.10656,1.57969
3.461e-01,0.12225,2.02312,1.58516
3.462e-01,0.117141,1.99641,1.58281
3.463e-01,0.12475,2.12844,1.58672
3.464e-01,0.122406,1.99484,1.58438
3.465e-01,0.117453,2.00766,1.57344
3.466e-01,0.125297,2.13422,1.58047
3.467e-01,0.122828,2.02719,1.58125
3.468e-01,0.11825,2.02078,1.57812
3.469e-01,0.126109,2.13922,1.58203
3.470e-01,0.123781,2.02797,1.58516
3.471e-01,0.119188,2.02766,1.57891
3.472e-01,0.127063,2.13563,1.57891
3.473e-01,0.124844,2.03,1.59063
3.474e-01,0.120156,2.03641,1.58906
3.475e-01,0.128219,2.12906,1.58906
3.476e-01,0.125844,2.02891,1.58594
3.477e-01,0.117469,2.02406,1.575
3.478e-01,0.114031,2.08516,1.57422
3.479e-01,0.121688,2.11531,1.58047
3.480e-01,0.119781,1.99844,1.56641
3.481e-01,0.115984,2.08203,1.58516
3.482e-01,0.123734,2.12812,1.575
3.483e-01,0.12375,2.02703,1.58125
3.484e-01,0.121531,1.94969,1.57812
3.485e-01,0.118188,2.02641,1.58047
3.486e-01,0.126172,2.05812,1.57734
3.487e-01,0.124172,1.96875,1.57578
3.488e-01,0.118453,2.03531,1.58672
3.489e-01,0.116641,1.99828,1.58047
3.490e-01,0.114031,2.07391,1.58594
3.491e-01,0.121344,2.05547,1.59063
3.492e-01,0.119781,1.96172,1.5875
3.493e-01,0.114703,2.06281,1.58359
3.494e-01,0.1145,1.98938,1.57969
3.495e-01,0.116922,1.97406,1.59141
3.496e-01,0.122156,2.11031,1.5875
3.497e-01,0.114703,1.98875,1.58203
3.498e-01,0.116594,1.98,1.58281
3.499e-01,0.124453,2.09844,1.58438
3.500e-01,0.122078,1.99156,1.57266
3.501e-01,0.116625,1.99875,1.57422
3.502e-01,0.124312,2.14562,1.58203
3.503e-01,0.121937,2.00859,1.58281
3.504e-01,0.116875,2.01109,1.57891
3.505e-01,0.124906,2.13828,1.58438
3.506e-01,0.1225,2.01719,1.58906
3.507e-01,0.117563,2.01953,1.58359
3.508e-01,0.125578,2.17063,1.57891
3.509e-01,0.125188,2.14031,1.57969
3.510e-01,0.123,1.96406,1.57031
3.511e-01,0.11825,1.96828,1.56563
3.512e-01,0.12625,2.08828,1.57344
3.513e-01,0.123922,2.00078,1.57344
3.514e-01,0.119359,2.01063,1.57656
3.515e-01,0.127359,2.11281,1.57422
3.516e-01,0.125219,2.03484,1.57031
3.517e-01,0.116484,2.01422,1.56875
3.518e-01,0.112812,2.06531,1.57109
3.519e-01,0.120828,2.10656,1.56953
3.520e-01,0.118484,2.01953,1.57578
3.521e-01,0.114969,2.05969,1.57578
3.522e-01,0.122844,2.13313,1.58047
3.523e-01,0.122375,2.04203,1.57891
3.524e-01,0.120219,1.97594,1.57109
3.525e-01,0.116859,2.0525,1.57031
3.526e-01,0.124703,2.08578,1.56563
3.527e-01,0.122937,2.01422,1.56484
3.528e-01,0.117266,2.07719,1.56172
3.529e-01,0.116953,2.03156,1.57578
3.530e-01,0.11525,1.99141,1.56953
3.531e-01,0.112406,2.09391,1.57969
3.532e-01,0.119875,2.08875,1.57344
3.533e-01,0.118203,2.01328,1.57344
3.534e-01,0.115781,2.12578,1.57578
3.535e-01,0.123078,2.10375,1.57812
3.536e-01,0.122922,1.99281,1.56875
3.537e-01,0.121203,1.96344,1.57734
3.538e-01,0.116187,2.06016,1.57812
3.539e-01,0.116312,2.06344,1.57969
3.540e-01,0.115859,1.9675,1.57578
3.541e-01,0.117969,1.95266,1.55938
3.542e-01,0.123672,2.08562,1.56797
3.543e-01,0.115703,1.9925,1.56563
3.544e-01,0.118031,1.97063,1.56172
3.545e-01,0.123703,2.0925,1.5625
3.546e-01,0.115844,1.99938,1.57031
3.547e-01,0.118156,1.98813,1.56953
3.548e-01,0.123937,2.09906,1.57266
3.549e-01,0.116328,2.01187,1.57266
3.550e-01,0.118797,1.99875,1.57109
3.551e-01,0.124672,2.08188,1.57031
3.552e-01,0.11975,2.04672,1.5625
3.553e-01,0.127688,2.18094,1.57344
3.554e-01,0.125281,2.07141,1.56563
3.555e-01,0.118203,2.01234,1.56563
3.556e-01,0.120563,1.99313,1.56953
3.557e-01,0.126516,2.07125,1.56563
3.558e-01,0.119688,2.04625,1.57266
3.559e-01,0.119437,2.02953,1.57734
3.560e-01,0.117359,1.89406,1.57031
3.561e-01,0.113312,1.93422,1.56406
3.562e-01,0.121531,1.99641,1.5625
3.563e-01,0.119344,1.91,1.56328
3.564e-01,0.115469,1.96953,1.57344
3.565e-01,0.123281,2.00047,1.56875
3.566e-01,0.121297,1.86531,1.57422
3.567e-01,0.117875,1.97969,1.56797
3.568e-01,0.125672,2.00891,1.56016
3.569e-01,0.123516,1.92859,1.56172
3.570e-01,0.120281,2.00453,1.56875
3.571e-01,0.127922,2.03953,1.575
3.572e-01,0.126203,1.95031,1.57578
3.573e-01,0.120344,2.03984,1.56875
3.574e-01,0.120156,1.98984,1.56641
3.575e-01,0.118297,1.95734,1.58125
3.576e-01,0.115703,2.06359,1.57266
3.577e-01,0.123,2.02406,1.56797
3.578e-01,0.121437,1.95016,1.56094
3.579e-01,0.116687,2.06078,1.56563
3.580e-01,0.116375,1.9925,1.56719
3.581e-01,0.118656,1.96141,1.56953
3.582e-01,0.124078,2.13141,1.57656
3.583e-01,0.11625,2.02844,1.56719
3.584e-01,0.118844,2.02172,1.575
3.585e-01,0.126547,2.14844,1.57578
3.586e-01,0.123766,2.02594,1.57422
3.587e-01,0.116203,1.98797,1.57422
3.588e-01,0.118312,1.98609,1.57344
3.589e-01,0.126484,2.12281,1.57656
3.590e-01,0.124172,2.04125,1.57422
3.591e-01,0.118859,2.01484,1.57578
3.592e-01,0.127016,2.17359,1.57266
3.593e-01,0.124547,2.09281,1.57109
3.594e-01,0.117031,2.03219,1.57109
3.595e-01,0.119281,2.03625,1.56797
3.596e-01,0.127266,2.13844,1.57031
3.597e-01,0.124875,2.06172,1.56328
3.598e-01,0.117844,2.01391,1.575
3.599e-01,0.119953,2.00266,1.56719
3.600e-01,0.127797,2.11531,1.56641
3.601e-01,0.125484,2.04719,1.56953
3.602e-01,0.118594,2.03,1.57578
3.603e-01,0.116719,1.9875,1.56328
3.604e-01,0.112781,2.04328,1.56719
3.605e-01,0.120563,2.11656,1.58047
3.606e-01,0.120437,2.01031,1.57109
3.607e-01,0.118172,1.97188,1.56797
3.608e-01,0.114063,2.06484,1.56797
3.609e-01,0.122375,2.10453,1.57031
3.610e-01,0.121766,2.01109,1.57656
3.611e-01,0.119578,1.98484,1.57109
3.612e-01,0.116109,2.07563,1.56953
3.613e-01,0.123875,2.10906,1.56484
3.614e-01,0.121969,2.0475,1.56484
3.615e-01,0.116031,2.11969,1.5625
3.616e-01,0.118,2.06859,1.5625
3.617e-01,0.126312,2.09813,1.57031
3.618e-01,0.126156,2.00328,1.55781
3.619e-01,0.124359,1.98797,1.56328
3.620e-01,0.118219,2.11094,1.56641
3.621e-01,0.118078,2.04688,1.56094
3.622e-01,0.12025,1.98188,1.57109
3.623e-01,0.126734,2.01344,1.56719
3.624e-01,0.120969,2.11359,1.57031
3.625e-01,0.120578,2.07719,1.57109
