Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
1.385e-01,0.117016,2.27672,9.57422
1.386e-01,0.117359,2.12625,9.57266
1.387e-01,0.125531,2.14156,9.58281
1.388e-01,0.118656,2.20438,9.58672
1.389e-01,0.127,2.26859,9.58516
1.390e-01,0.117766,2.11031,9.60625
1.391e-01,0.125734,2.09469,9.59453
1.392e-01,0.12,2.20906,9.61016
1.393e-01,0.1105,2.15031,9.60234
1.394e-01,0.119094,2.21828,9.59531
1.395e-01,0.110406,2.04766,9.59922
1.396e-01,0.116297,2.19594,9.6
1.397e-01,0.126156,2.18484,9.59531
1.398e-01,0.117594,2.12141,9.60313
1.399e-01,0.108766,2.13844,9.61094
1.400e-01,0.117719,2.03344,9.60859
1.401e-01,0.125672,2.13859,9.60938
1.402e-01,0.118359,2.18297,9.60547
1.403e-01,0.110328,2.24234,9.60703
1.404e-01,0.119281,2.08578,9.6125
1.405e-01,0.112328,2.14156,9.60938
1.406e-01,0.120484,2.24313,9.61406
1.407e-01,0.120828,2.09328,9.61328
1.408e-01,0.114234,2.15891,9.61641
1.409e-01,0.122672,2.22719,9.60547
1.410e-01,0.113766,2.11141,9.60781
1.411e-01,0.121953,2.11187,9.60703
1.412e-01,0.113328,2.02828,9.59922
1.413e-01,0.118766,2.21203,9.61016
1.414e-01,0.110469,2.21469,9.60547
1.415e-01,0.118875,2.14641,9.61016
1.416e-01,0.110766,2.13797,9.60938
1.417e-01,0.119859,2.05984,9.60859
1.418e-01,0.111922,2.07,9.61094
1.419e-01,0.118703,2.21937,9.60781
1.420e-01,0.118859,2.09344,9.60703
1.421e-01,0.111266,2.12109,9.60781
1.422e-01,0.118781,2.24734,9.61484
1.423e-01,0.118875,2.09734,9.60859
1.424e-01,0.111641,2.16578,9.60625
1.425e-01,0.119469,2.26516,9.60234
1.426e-01,0.119781,2.11313,9.60234
1.427e-01,0.128734,2.13781,9.61016
1.428e-01,0.119312,2.00906,9.59766
1.429e-01,0.112594,2.12031,9.60469
1.430e-01,0.121094,2.15172,9.60156
1.431e-01,0.112516,2.09516,9.59531
1.432e-01,0.121078,2.05531,9.60703
1.433e-01,0.116328,2.26625,9.60156
1.434e-01,0.115906,2.11938,9.60859
1.435e-01,0.125297,2.01656,9.60547
1.436e-01,0.121266,2.22781,9.61484
1.437e-01,0.120969,2.09266,9.61172
1.438e-01,0.112438,2.11687,9.61328
1.439e-01,0.119531,2.22156,9.60938
1.440e-01,0.119703,2.08859,9.60938
1.441e-01,0.111922,2.12234,9.61016
1.442e-01,0.119297,2.23844,9.61719
1.443e-01,0.119734,2.10531,9.60938
1.444e-01,0.112266,2.15906,9.61953
1.445e-01,0.120328,2.25719,9.60469
1.446e-01,0.120828,2.08297,9.60547
1.447e-01,0.113875,2.19984,9.60938
1.448e-01,0.122469,2.26484,9.61953
1.449e-01,0.113516,2.16438,9.61094
1.450e-01,0.121906,2.12984,9.61406
1.451e-01,0.113297,2.08031,9.61484
1.452e-01,0.121953,2.06891,9.60547
1.453e-01,0.113172,2.01484,9.60469
1.454e-01,0.119094,2.19406,9.61328
1.455e-01,0.110844,2.22656,9.6125
1.456e-01,0.119812,2.14656,9.60313
1.457e-01,0.112187,2.14688,9.60703
1.458e-01,0.121031,2.07781,9.60469
1.459e-01,0.113281,2.08547,9.60313
1.460e-01,0.120578,2.19469,9.60078
1.461e-01,0.120734,2.06688,9.61016
1.462e-01,0.113359,2.11922,9.61328
1.463e-01,0.120719,2.21516,9.60313
1.464e-01,0.121,1.98188,9.60781
1.465e-01,0.114156,2.15031,9.60156
1.466e-01,0.122047,2.22922,9.59922
1.467e-01,0.113187,1.99313,9.59766
1.468e-01,0.117344,2.31656,9.60234
1.469e-01,0.117797,2.19547,9.60703
1.470e-01,0.126953,2.16188,9.60156
1.471e-01,0.117891,2.08906,9.60625
1.472e-01,0.126797,2.045,9.59922
1.473e-01,0.12225,2.20625,9.60234
1.474e-01,0.112906,2.2125,9.60313
1.475e-01,0.121656,2.17953,9.60313
1.476e-01,0.113859,2.13875,9.60703
1.477e-01,0.122844,1.98109,9.60156
1.478e-01,0.119781,2.25719,9.60547
1.479e-01,0.11925,2.14328,9.61016
1.480e-01,0.111516,2.24719,9.60703
1.481e-01,0.120453,2.03156,9.60547
1.482e-01,0.113703,2.08813,9.60078
1.483e-01,0.121094,2.2125,9.60781
1.484e-01,0.121344,2.02984,9.60313
1.485e-01,0.114359,2.13172,9.60313
1.486e-01,0.122641,2.23563,9.60703
1.487e-01,0.113594,2.12359,9.60234
1.488e-01,0.121547,2.1625,9.60391
1.489e-01,0.112609,2.04438,9.6125
1.490e-01,0.121312,2.03844,9.60391
1.491e-01,0.1165,2.21125,9.60156
1.492e-01,0.125047,2.23438,9.59922
1.493e-01,0.116406,2.17172,9.60703
1.494e-01,0.125359,2.10891,9.61172
1.495e-01,0.116922,2.08094,9.60703
1.496e-01,0.123594,2.24344,9.60234
1.497e-01,0.123656,2.10453,9.60938
1.498e-01,0.115312,2.09953,9.61328
1.499e-01,0.122141,2.24094,9.60547
1.500e-01,0.122453,2.0975,9.60859
1.501e-01,0.114594,2.1325,9.59531
1.502e-01,0.122422,2.24797,9.60078
1.503e-01,0.122906,2.05969,9.60391
1.504e-01,0.115484,2.15578,9.61094
1.505e-01,0.1235,2.24562,9.6125
1.506e-01,0.1145,2.11313,9.61328
1.507e-01,0.122563,2.12516,9.60313
1.508e-01,0.116734,2.24875,9.60703
1.509e-01,0.116094,2.18781,9.60313
1.510e-01,0.125219,2.11172,9.61094
1.511e-01,0.116687,2.04281,9.60938
1.512e-01,0.122047,2.2175,9.61875
1.513e-01,0.11325,2.20594,9.6125
1.514e-01,0.122203,2.14031,9.60625
1.515e-01,0.113875,2.10953,9.61953
1.516e-01,0.120625,2.31641,9.6125
1.517e-01,0.120812,2.13063,9.62109
1.518e-01,0.112578,2.10734,9.62422
1.519e-01,0.119531,2.22734,9.62031
1.520e-01,0.119891,2.09359,9.60938
1.521e-01,0.112203,2.10531,9.62422
1.522e-01,0.119703,2.1825,9.62578
1.523e-01,0.119984,2.06188,9.62344
1.524e-01,0.112984,2.11578,9.62734
1.525e-01,0.1215,2.16969,9.62813
1.526e-01,0.111969,2.05063,9.62578
1.527e-01,0.120281,2.04078,9.62891
1.528e-01,0.11525,2.17391,9.62891
1.529e-01,0.123781,2.18578,9.62266
1.530e-01,0.115047,2.11156,9.62422
1.531e-01,0.123828,2.04719,9.625
1.532e-01,0.119359,2.24406,9.62188
1.533e-01,0.118703,2.06359,9.61875
1.534e-01,0.125469,2.15531,9.61719
1.535e-01,0.117375,2.16188,9.61719
1.536e-01,0.108891,2.16312,9.62813
1.537e-01,0.117781,2.03594,9.61484
1.538e-01,0.126578,2.13609,9.61875
1.539e-01,0.119172,2.16578,9.61953
1.540e-01,0.11125,2.22016,9.61797
1.541e-01,0.119469,2.28375,9.62109
1.542e-01,0.119828,2.12047,9.61484
1.543e-01,0.113234,2.14344,9.60938
1.544e-01,0.121531,2.20844,9.61875
1.545e-01,0.112672,2.09844,9.6125
1.546e-01,0.121047,2.06188,9.61172
1.547e-01,0.116297,2.18828,9.62031
1.548e-01,0.125219,2.17047,9.62344
1.549e-01,0.116734,2.08203,9.62109
1.550e-01,0.123063,2.17719,9.62422
1.551e-01,0.114578,2.18719,9.61406
1.552e-01,0.123812,2.07781,9.61719
1.553e-01,0.115953,2.01781,9.62031
1.554e-01,0.123375,2.09703,9.61719
1.555e-01,0.115937,2.30437,9.62031
1.556e-01,0.114984,1.9775,9.62422
1.557e-01,0.118953,2.15922,9.63125
1.558e-01,0.127937,2.24609,9.63125
1.559e-01,0.118797,2.05156,9.62656
1.560e-01,0.111609,2.10141,9.62344
1.561e-01,0.119984,2.12609,9.61797
1.562e-01,0.129781,2.10953,9.61797
1.563e-01,0.120891,2.04281,9.62344
1.564e-01,0.115047,2.13297,9.62422
1.565e-01,0.124188,2.07063,9.61953
1.566e-01,0.115703,2.02672,9.61875
1.567e-01,0.122406,2.14922,9.62422
1.568e-01,0.114281,2.14203,9.625
1.569e-01,0.121234,2.24625,9.62031
1.570e-01,0.121391,2.12969,9.62188
1.571e-01,0.113516,2.07984,9.62109
1.572e-01,0.121094,2.13109,9.61094
1.573e-01,0.114203,2.21313,9.60625
1.574e-01,0.122437,2.26547,9.60938
1.575e-01,0.113359,2.09172,9.61016
1.576e-01,0.121406,2.10438,9.60625
1.577e-01,0.115906,2.23188,9.60391
1.578e-01,0.124422,2.25453,9.60938
1.579e-01,0.115563,2.1425,9.60938
1.580e-01,0.124219,2.10734,9.61641
1.581e-01,0.115563,2.01391,9.61484
1.582e-01,0.121375,2.16812,9.61406
1.583e-01,0.113063,2.165,9.61016
1.584e-01,0.122,2.07859,9.61641
1.585e-01,0.114312,2.02375,9.61719
1.586e-01,0.121328,2.16625,9.61484
1.587e-01,0.113594,2.22313,9.62188
1.588e-01,0.122578,2.10203,9.61641
1.589e-01,0.11575,2.12234,9.62109
1.590e-01,0.123797,2.20828,9.61406
1.591e-01,0.114203,2.04234,9.60938
1.592e-01,0.122312,2.08391,9.60781
1.593e-01,0.116047,2.19016,9.61328
1.594e-01,0.1245,2.26047,9.61172
1.595e-01,0.115469,2.13719,9.60547
1.596e-01,0.123859,2.13219,9.60469
1.597e-01,0.115312,2.05563,9.6125
1.598e-01,0.120859,2.24469,9.60234
1.599e-01,0.120937,2.19578,9.60938
1.600e-01,0.111891,2.06125,9.61406
1.601e-01,0.118047,2.22891,9.61484
1.602e-01,0.128016,2.20109,9.61406
1.603e-01,0.119828,2.17125,9.60703
1.604e-01,0.111203,2.14562,9.60625
1.605e-01,0.120125,2.08937,9.61094
1.606e-01,0.113078,2.13781,9.60625
1.607e-01,0.120531,2.27438,9.59609
1.608e-01,0.120703,2.1325,9.60234
1.609e-01,0.113281,2.17047,9.60469
1.610e-01,0.121219,2.29937,9.59609
1.611e-01,0.121859,2.13313,9.59688
1.612e-01,0.114969,2.24328,9.60391
1.613e-01,0.114266,2.10719,9.59688
1.614e-01,0.123406,2.05547,9.59453
1.615e-01,0.117906,2.28984,9.59766
1.616e-01,0.117078,2.15141,9.60156
1.617e-01,0.126234,2.11672,9.59453
1.618e-01,0.117688,2.05906,9.59688
1.619e-01,0.123031,2.24344,9.59688
1.620e-01,0.114687,2.25984,9.6
1.621e-01,0.123484,2.18609,9.59453
1.622e-01,0.115453,2.17969,9.59688
1.623e-01,0.124484,2.08797,9.60391
1.624e-01,0.116703,2.10297,9.60156
1.625e-01,0.108063,2.17391,9.6
1.626e-01,0.116812,2.04125,9.59766
1.627e-01,0.125469,2.21594,9.60625
1.628e-01,0.125937,2.03516,9.58906
1.629e-01,0.118375,2.07688,9.5875
1.630e-01,0.125844,2.17328,9.5875
1.631e-01,0.116594,1.99719,9.58281
1.632e-01,0.124656,2.05797,9.58828
1.633e-01,0.118453,2.25766,9.58672
1.634e-01,0.117656,2.05844,9.57734
1.635e-01,0.111594,2.20312,9.56719
1.636e-01,0.120312,2.23969,9.57891
1.637e-01,0.11175,2.17156,9.57109
1.638e-01,0.120156,2.08281,9.57422
1.639e-01,0.115875,2.33453,9.57734
1.640e-01,0.115312,2.19844,9.57578
1.641e-01,0.125031,2.12188,9.57422
1.642e-01,0.116453,2.10422,9.57891
1.643e-01,0.107375,2.13344,9.5875
1.644e-01,0.116484,2.05109,9.575
1.645e-01,0.124625,2.17719,9.57031
1.646e-01,0.116891,2.26125,9.57031
1.647e-01,0.125906,2.12188,9.56797
1.648e-01,0.118594,2.15625,9.57578
1.649e-01,0.111094,2.26359,9.56641
1.650e-01,0.120125,2.10297,9.57109
1.651e-01,0.113469,2.07641,9.5625
1.652e-01,0.121328,2.24703,9.56172
1.653e-01,0.112578,2.13891,9.56484
1.654e-01,0.120578,2.13625,9.5625
1.655e-01,0.130016,2.05391,9.56641
1.656e-01,0.124812,2.32734,9.57188
1.657e-01,0.124359,2.18672,9.56797
1.658e-01,0.115016,2.08109,9.57266
1.659e-01,0.123594,2.02125,9.57734
1.660e-01,0.119453,2.24313,9.56953
1.661e-01,0.118797,2.10672,9.57031
1.662e-01,0.110234,1.98469,9.57422
1.663e-01,0.116672,2.22078,9.57578
1.664e-01,0.126437,2.17094,9.58125
1.665e-01,0.118922,2.15938,9.58125
1.666e-01,0.110563,2.19609,9.57891
1.667e-01,0.119359,2.08688,9.58281
1.668e-01,0.112484,2.12172,9.56719
1.669e-01,0.120063,2.24094,9.57969
1.670e-01,0.120578,2.09578,9.57656
1.671e-01,0.113312,2.14219,9.57422
1.672e-01,0.121359,2.23141,9.58516
1.673e-01,0.112609,2.01391,9.58672
1.674e-01,0.117437,2.28141,9.58828
1.675e-01,0.117328,2.18219,9.58516
1.676e-01,0.126266,2.14375,9.58359
1.677e-01,0.117703,2.06625,9.57813
1.678e-01,0.123359,2.29375,9.58203
1.679e-01,0.1235,2.11906,9.58516
1.680e-01,0.114406,2.09328,9.57656
1.681e-01,0.120406,2.21578,9.58516
1.682e-01,0.112563,2.21797,9.58438
1.683e-01,0.121594,2.13547,9.58359
1.684e-01,0.113687,2.14359,9.58828
1.685e-01,0.120781,2.26891,9.57188
1.686e-01,0.121281,2.12938,9.58516
1.687e-01,0.113266,2.13844,9.58438
1.688e-01,0.121234,2.31469,9.58672
1.689e-01,0.121531,2.11859,9.57969
1.690e-01,0.114297,2.17734,9.58516
1.691e-01,0.122563,2.25703,9.59063
1.692e-01,0.113594,2.12766,9.59297
1.693e-01,0.121625,2.10219,9.58984
1.694e-01,0.116391,2.27766,9.59609
1.695e-01,0.115734,2.15094,9.59063
1.696e-01,0.124578,1.95562,9.59141
1.697e-01,0.120125,2.25109,9.59453
1.698e-01,0.119172,2.1375,9.59453
1.699e-01,0.110359,2.11484,9.58828
1.700e-01,0.119141,2.00156,9.58984
1.701e-01,0.115453,2.19078,9.58672
1.702e-01,0.124547,2.19734,9.58516
1.703e-01,0.116687,2.1325,9.58984
1.704e-01,0.124063,2.24031,9.58203
1.705e-01,0.124484,2.09781,9.58828
1.706e-01,0.116391,2.09875,9.58438
1.707e-01,0.124078,2.18906,9.58594
1.708e-01,0.117328,2.26812,9.58281
1.709e-01,0.116656,2.0925,9.5875
1.710e-01,0.125109,2.10719,9.59531
1.711e-01,0.119172,2.22656,9.59219
1.712e-01,0.118406,2.05906,9.58984
1.713e-01,0.112625,2.14672,9.59141
1.714e-01,0.121109,2.16625,9.59609
1.715e-01,0.112609,2.09328,9.58828
1.716e-01,0.118219,2.24078,9.58516
1.717e-01,0.128109,2.23484,9.59375
1.718e-01,0.119406,2.16188,9.58906
1.719e-01,0.110266,2.12094,9.59297
1.720e-01,0.11725,2.24078,9.59063
1.721e-01,0.126875,2.16656,9.59063
1.722e-01,0.119672,2.14672,9.59531
1.723e-01,0.111281,2.16391,9.60156
1.724e-01,0.119,2.24969,9.59063
1.725e-01,0.119172,2.09828,9.59297
1.726e-01,0.112078,2.13828,9.58594
1.727e-01,0.120297,2.18734,9.59219
1.728e-01,0.129312,2.24938,9.58828
1.729e-01,0.12025,2.08297,9.58906
1.730e-01,0.11375,2.13016,9.59219
1.731e-01,0.122188,2.14094,9.59141
1.732e-01,0.113344,2.05234,9.58906
1.733e-01,0.119172,2.16406,9.58359
1.734e-01,0.110844,2.15781,9.57813
1.735e-01,0.119547,2.07625,9.59297
1.736e-01,0.127,2.16969,9.59531
1.737e-01,0.119188,2.16516,9.59531
1.738e-01,0.110547,2.15391,9.59922
1.739e-01,0.118094,2.2325,9.59531
1.740e-01,0.118312,2.06281,9.59297
1.741e-01,0.126125,2.10984,9.59375
1.742e-01,0.119422,2.13,9.59141
1.743e-01,0.127469,2.17391,9.59453
1.744e-01,0.118437,2.01562,9.59297
1.745e-01,0.122906,2.12453,9.58984
1.746e-01,0.117141,2.30172,9.60234
1.747e-01,0.116469,2.13109,9.60234
1.748e-01,0.125609,2.05906,9.60469
1.749e-01,0.121281,2.17344,9.60625
1.750e-01,0.111875,2.15969,9.60703
1.751e-01,0.120734,2.03391,9.59766
1.752e-01,0.117234,2.18453,9.60547
1.753e-01,0.126437,2.08547,9.60703
1.754e-01,0.118703,2.03828,9.60547
1.755e-01,0.126016,2.13437,9.60234
1.756e-01,0.118891,2.13359,9.60234
1.757e-01,0.126797,2.20547,9.59609
1.758e-01,0.117547,2.00969,9.59063
1.759e-01,0.121141,2.16781,9.59531
1.760e-01,0.130125,2.23062,9.60391
1.761e-01,0.120969,2.07172,9.59609
1.762e-01,0.114406,2.14797,9.59531
1.763e-01,0.123297,2.15234,9.60313
1.764e-01,0.114281,2.05734,9.59453
1.765e-01,0.119969,2.20297,9.60078
1.766e-01,0.111844,2.1125,9.59219
1.767e-01,0.118,2.27469,9.59688
1.768e-01,0.118531,2.1375,9.59219
1.769e-01,0.109859,2.10344,9.60156
1.770e-01,0.117063,2.20125,9.6
1.771e-01,0.127125,2.09953,9.59688
1.772e-01,0.119906,2.10156,9.60078
1.773e-01,0.112063,2.14984,9.60313
1.774e-01,0.119891,2.21813,9.59141
1.775e-01,0.12025,2.06312,9.59766
1.776e-01,0.113516,2.12766,9.60234
1.777e-01,0.122094,2.17594,9.59531
1.778e-01,0.113172,2.06906,9.60234
1.779e-01,0.121359,2.01844,9.60234
1.780e-01,0.116266,2.22859,9.59141
1.781e-01,0.12525,2.20625,9.59688
1.782e-01,0.116719,2.13844,9.59609
1.783e-01,0.125469,2.07422,9.59219
1.784e-01,0.117297,2.04344,9.60156
1.785e-01,0.123547,2.13844,9.59922
1.786e-01,0.115828,2.25656,9.59922
1.787e-01,0.124812,2.12109,9.60156
1.788e-01,0.116969,2.13719,9.59297
1.789e-01,0.108812,2.23078,9.59141
1.790e-01,0.117859,2.06906,9.59531
1.791e-01,0.126609,2.15187,9.59922
1.792e-01,0.119953,2.26859,9.60547
1.793e-01,0.118969,2.1225,9.60313
1.794e-01,0.127578,2.14609,9.59609
1.795e-01,0.118547,2.02234,9.60156
1.796e-01,0.111297,2.16156,9.60156
1.797e-01,0.11975,2.215,9.59688
1.798e-01,0.111187,2.12,9.59609
1.799e-01,0.119531,2.12609,9.59453
1.800e-01,0.129312,2.13859,9.59375
1.801e-01,0.120781,2.09531,9.59609
1.802e-01,0.111187,2.06594,9.58984
1.803e-01,0.117219,2.28187,9.59141
1.804e-01,0.117437,2.14422,9.59219
1.805e-01,0.109063,2.14328,9.59453
1.806e-01,0.117719,2.05453,9.59766
1.807e-01,0.125719,2.19266,9.59219
1.808e-01,0.117937,2.27234,9.58906
1.809e-01,0.117469,2.09516,9.59063
1.810e-01,0.125266,2.19625,9.58672
1.811e-01,0.118219,2.30422,9.58594
1.812e-01,0.117344,2.14016,9.57578
1.813e-01,0.126047,2.19953,9.58203
1.814e-01,0.116797,2.07969,9.57969
1.815e-01,0.124906,2.11547,9.58359
1.816e-01,0.118594,2.26266,9.59063
1.817e-01,0.117969,2.12219,9.5875
1.818e-01,0.126922,2.13156,9.59375
1.819e-01,0.117875,2.09141,9.6
1.820e-01,0.1265,2.06766,9.59531
1.821e-01,0.117937,1.99906,9.60391
1.822e-01,0.123172,2.1925,9.60313
1.823e-01,0.114469,2.21734,9.60469
1.824e-01,0.123453,2.21531,9.59531
1.825e-01,0.115547,2.15641,9.6
1.826e-01,0.123875,2.03906,9.59922
1.827e-01,0.116172,2.10125,9.59375
1.828e-01,0.107219,2.14125,9.59922
1.829e-01,0.116531,2.07625,9.59453
1.830e-01,0.124719,2.21828,9.59297
1.831e-01,0.124937,2.05766,9.59453
1.832e-01,0.117031,2.11422,9.59375
1.833e-01,0.124891,2.26375,9.58906
1.834e-01,0.115734,2.07469,9.59375
1.835e-01,0.123437,2.11578,9.59531
1.836e-01,0.116844,2.28203,9.59688
1.837e-01,0.116469,2.15141,9.59453
1.838e-01,0.125109,2.14281,9.60078
1.839e-01,0.116406,2.05234,9.60391
1.840e-01,0.124484,2.06219,9.60078
1.841e-01,0.119312,2.22172,9.60625
1.842e-01,0.109406,2.20422,9.60547
1.843e-01,0.118266,2.27703,9.59922
1.844e-01,0.118844,2.02203,9.60469
1.845e-01,0.125328,2.12609,9.60781
1.846e-01,0.11725,2.17594,9.60391
1.847e-01,0.125922,2.13969,9.60547
1.848e-01,0.118125,2.10453,9.60078
1.849e-01,0.109094,2.14812,9.60781
1.850e-01,0.117719,2.04969,9.61016
1.851e-01,0.126328,2.07328,9.61016
1.852e-01,0.119,2.21469,9.61172
1.853e-01,0.118172,2.06344,9.60391
1.854e-01,0.126203,2.12781,9.59766
1.855e-01,0.119922,2.17797,9.60391
1.856e-01,0.127859,2.29375,9.59922
1.857e-01,0.118734,2.15109,9.6
1.858e-01,0.127141,2.18578,9.60234
1.859e-01,0.117891,2.05734,9.60313
1.860e-01,0.111297,2.18281,9.60234
1.861e-01,0.120156,2.23797,9.59688
1.862e-01,0.111609,2.17172,9.58906
1.863e-01,0.120047,2.19266,9.59297
1.864e-01,0.111687,2.08891,9.59141
1.865e-01,0.117656,2.26125,9.58828
1.866e-01,0.118078,2.16562,9.58828
1.867e-01,0.109516,2.12156,9.58672
1.868e-01,0.116297,2.27234,9.58203
1.869e-01,0.116625,2.13437,9.59375
1.870e-01,0.124312,2.16438,9.5875
1.871e-01,0.117031,2.27453,9.58672
1.872e-01,0.116109,2.12656,9.58438
1.873e-01,0.124344,2.17156,9.59453
1.874e-01,0.117484,2.26766,9.58906
1.875e-01,0.117,2.13,9.59219
1.876e-01,0.125516,2.14047,9.58594
1.877e-01,0.119563,2.25922,9.58984
1.878e-01,0.118906,2.12547,9.59453
1.879e-01,0.127828,1.94469,9.59688
1.880e-01,0.122375,2.22609,9.59766
1.881e-01,0.112609,2.22313,9.59531
1.882e-01,0.121063,2.14156,9.59688
1.883e-01,0.112828,2.10062,9.59141
1.884e-01,0.119063,2.12078,9.58828
1.885e-01,0.110687,2.25281,9.58438
1.886e-01,0.119688,2.23687,9.59063
1.887e-01,0.111781,2.17281,9.58984
1.888e-01,0.120781,2.06312,9.58984
1.889e-01,0.113469,2.08656,9.58359
1.890e-01,0.120719,2.07187,9.59453
1.891e-01,0.113703,2.25563,9.58125
1.892e-01,0.12275,2.11016,9.57813
1.893e-01,0.116281,2.15203,9.58438
1.894e-01,0.123797,2.22141,9.58906
1.895e-01,0.11475,2.08453,9.59219
1.896e-01,0.123281,2.09297,9.58594
1.897e-01,0.117766,2.21625,9.59688
1.898e-01,0.126312,2.22953,9.59609
1.899e-01,0.117312,2.12922,9.59531
1.900e-01,0.125828,2.07938,9.59922
1.901e-01,0.121547,2.2325,9.6
1.902e-01,0.111906,2.20406,9.60156
1.903e-01,0.121,2.12438,9.59766
1.904e-01,0.113031,2.09813,9.60469
1.905e-01,0.119312,2.21984,9.60391
1.906e-01,0.112063,2.28094,9.61094
1.907e-01,0.120953,2.11969,9.60234
1.908e-01,0.113625,2.14234,9.60078
1.909e-01,0.121563,2.22406,9.60781
1.910e-01,0.121719,2.06344,9.60938
1.911e-01,0.114641,2.10859,9.59609
1.912e-01,0.122484,2.165,9.59766
1.913e-01,0.113594,2.02312,9.60469
1.914e-01,0.117969,2.18141,9.60078
1.915e-01,0.127328,2.27188,9.59766
1.916e-01,0.118406,2.12766,9.59609
1.917e-01,0.126906,2.08297,9.60703
1.918e-01,0.122063,2.20906,9.59922
1.919e-01,0.112844,2.15922,9.60547
1.920e-01,0.121703,2.07266,9.60469
1.921e-01,0.11375,2.09109,9.60703
1.922e-01,0.120437,2.14094,9.60703
1.923e-01,0.112578,2.17969,9.60391
1.924e-01,0.121375,2.05156,9.60547
1.925e-01,0.11425,2.05141,9.60156
1.926e-01,0.121781,2.11734,9.60234
1.927e-01,0.115219,2.19156,9.60469
1.928e-01,0.123172,2.23344,9.60859
1.929e-01,0.113781,2.07891,9.60547
1.930e-01,0.122078,2.05391,9.60391
1.931e-01,0.116141,2.17422,9.60469
1.932e-01,0.124969,2.16734,9.60938
1.933e-01,0.116156,2.06719,9.60625
1.934e-01,0.121703,2.21578,9.60938
1.935e-01,0.113219,2.16453,9.60391
1.936e-01,0.121797,2.08062,9.60938
1.937e-01,0.113734,2.03016,9.61328
1.938e-01,0.120453,2.28031,9.6125
1.939e-01,0.120719,1.99266,9.60469
1.940e-01,0.117344,2.08594,9.62109
1.941e-01,0.124812,2.25906,9.61953
1.942e-01,0.125359,2.06859,9.62031
1.943e-01,0.117469,2.07016,9.61406
1.944e-01,0.125531,2.12984,9.60859
1.945e-01,0.119016,2.19937,9.60703
1.946e-01,0.127188,2.2325,9.60625
1.947e-01,0.118281,2.07906,9.60625
1.948e-01,0.111719,2.14,9.60859
1.949e-01,0.120328,2.23297,9.61406
1.950e-01,0.111953,2.00516,9.6125
1.951e-01,0.117516,2.2,9.61953
1.952e-01,0.127312,2.18719,9.61094
1.953e-01,0.119172,2.11187,9.61484
1.954e-01,0.110391,2.07437,9.61953
1.955e-01,0.116797,2.32547,9.62109
1.956e-01,0.117156,1.98703,9.62109
1.957e-01,0.114234,2.21469,9.62266
1.958e-01,0.123609,2.1075,9.62031
1.959e-01,0.116844,2.10656,9.62266
1.960e-01,0.124531,2.16797,9.625
1.961e-01,0.115547,2.0075,9.62266
1.962e-01,0.119328,2.09734,9.62031
1.963e-01,0.128266,2.22984,9.62109
1.964e-01,0.119328,2.11078,9.62031
1.965e-01,0.127609,2.07625,9.61797
1.966e-01,0.122656,2.19078,9.61797
1.967e-01,0.113063,2.14812,9.62422
1.968e-01,0.121875,2.06203,9.61875
1.969e-01,0.113859,2.04328,9.6125
1.970e-01,0.119516,2.18703,9.61719
1.971e-01,0.111641,2.23297,9.61953
1.972e-01,0.120547,2.10828,9.61641
1.973e-01,0.113203,2.12812,9.61719
1.974e-01,0.120563,2.24969,9.60781
1.975e-01,0.120891,2.08813,9.61797
1.976e-01,0.113219,2.1425,9.61406
1.977e-01,0.120734,2.26016,9.61172
1.978e-01,0.121328,2.10625,9.61719
1.979e-01,0.114203,2.16984,9.61953
1.980e-01,0.122594,2.23969,9.61484
1.981e-01,0.113187,2.13109,9.61719
1.982e-01,0.121625,2.12141,9.61719
1.983e-01,0.112578,2.05391,9.61094
1.984e-01,0.121172,2.04016,9.62188
1.985e-01,0.116328,2.24672,9.62109
1.986e-01,0.115906,2.11063,9.62031
1.987e-01,0.125203,2.00781,9.61797
1.988e-01,0.121172,2.29703,9.61875
1.989e-01,0.120391,2.11313,9.61953
1.990e-01,0.111859,2.10828,9.61484
1.991e-01,0.120812,1.98984,9.61875
1.992e-01,0.128688,2.12359,9.62188
1.993e-01,0.120922,2.23016,9.62031
1.994e-01,0.120141,2.0125,9.61641
1.995e-01,0.112484,2.06359,9.61484
1.996e-01,0.119828,2.19594,9.61797
1.997e-01,0.120281,2.05828,9.62734
1.998e-01,0.11325,2.15219,9.62578
1.999e-01,0.121047,2.26141,9.6375
2.000e-01,0.121375,2.10781,9.62891
2.001e-01,0.114891,2.23719,9.63203
2.002e-01,0.114406,2.08,9.625
2.003e-01,0.123344,2.09609,9.63359
2.004e-01,0.114531,2.02188,9.62969
2.005e-01,0.122703,2.02516,9.63516
2.006e-01,0.117969,2.23109,9.63672
2.007e-01,0.117297,2.09359,9.63906
2.008e-01,0.126656,2.01938,9.63828
2.009e-01,0.118156,2.01328,9.64141
